date,unit,value
2022-04-18,mi/hr,2.71
2022-04-19,mi/hr,2.95
2022-04-20,mi/hr,2.8
2022-04-21,mi/hr,2.79
2022-04-22,mi/hr,2.59
2022-04-23,mi/hr,2.95
2022-04-24,mi/hr,2.85
2022-04-25,mi/hr,2.63
2022-04-26,mi/hr,2.88
2022-04-27,mi/hr,2.48
2022-04-28,mi/hr,2.45
2022-04-29,mi/hr,2.62
2022-04-30,mi/hr,2.61
2022-05-01,mi/hr,2.7
2022-05-02,mi/hr,2.6
2022-05-03,mi/hr,2.72
2022-05-04,mi/hr,2.7
2022-05-05,mi/hr,2.67
2022-05-06,mi/hr,2.76
2022-05-07,mi/hr,2.59
2022-05-08,mi/hr,2.74
2022-05-09,mi/hr,2.26
2022-05-10,mi/hr,2.5
2022-05-11,mi/hr,2.43
2022-05-12,mi/hr,2.54
2022-05-13,mi/hr,2.85
2022-05-14,mi/hr,2.81
2022-05-15,mi/hr,2.65
2022-05-16,mi/hr,2.75
2022-05-17,mi/hr,2.81
2022-05-18,mi/hr,3.02
2022-05-19,mi/hr,2.91
2022-05-20,mi/hr,3.23
2022-05-21,mi/hr,2.42
2022-05-22,mi/hr,2.49
2022-05-23,mi/hr,2.77
2022-05-24,mi/hr,2.34
2022-05-25,mi/hr,2.22
2022-05-26,mi/hr,2.53
2022-05-27,mi/hr,2.44
2022-05-28,mi/hr,2.73
2022-05-29,mi/hr,2.51
2022-05-30,mi/hr,2.9
2022-05-31,mi/hr,2.48
2022-06-01,mi/hr,2.28
2022-06-02,mi/hr,2.5
2022-06-03,mi/hr,2.77
2022-06-04,mi/hr,2.78
2022-06-05,mi/hr,2.69
2022-06-06,mi/hr,2.34
2022-06-07,mi/hr,2.66
2022-06-08,mi/hr,2.55
2022-06-09,mi/hr,2.57
2022-06-10,mi/hr,2.61
2022-06-11,mi/hr,2.61
2022-06-12,mi/hr,2.88
2022-06-13,mi/hr,2.72
2022-06-14,mi/hr,2.76
2022-06-15,mi/hr,2.65
2022-06-16,mi/hr,2.65
2022-06-17,mi/hr,2.62
2022-06-18,mi/hr,2.99
2022-06-19,mi/hr,2.47
2022-06-20,mi/hr,2.34
2022-06-21,mi/hr,2.52
2022-06-22,mi/hr,2.62
2022-06-23,mi/hr,2.82
2022-06-24,mi/hr,2.77
2022-06-25,mi/hr,2.3
2022-06-26,mi/hr,2.48
2022-06-27,mi/hr,2.76
2022-06-28,mi/hr,2.47
2022-06-29,mi/hr,2.55
2022-06-30,mi/hr,2.54
2022-07-01,mi/hr,2.54
2022-07-02,mi/hr,2.6
2022-07-03,mi/hr,2.69
2022-07-04,mi/hr,2.69
2022-07-05,mi/hr,2.3
2022-07-06,mi/hr,2.76
2022-07-07,mi/hr,2.94
2022-07-08,mi/hr,2.39
2022-07-09,mi/hr,2.45
2022-07-10,mi/hr,2.88
2022-07-11,mi/hr,2.85
2022-07-12,mi/hr,2.75
2022-07-13,mi/hr,2.62
2022-07-14,mi/hr,2.74
2022-07-15,mi/hr,2.61
2022-07-16,mi/hr,2.28
2022-07-17,mi/hr,2.52
