date,unit,value
2023-10-21,in,20.73
2023-10-22,in,24.41
2023-10-23,in,25.48
2023-10-24,in,27.57
2023-10-25,in,25.5
2023-10-26,in,25.82
2023-10-27,in,25.92
2023-10-28,in,24.95
2023-10-29,in,21.92
2023-10-30,in,25.25
2023-10-31,in,22.66
2023-11-01,in,24.94
2023-11-02,in,22.81
2023-11-03,in,21.14
2023-11-04,in,25.46
2023-11-05,in,23.96
2023-11-06,in,23.66
2023-11-07,in,24.72
2023-11-08,in,24.39
2023-11-09,in,22.85
2023-11-10,in,26.43
2023-11-12,in,22.97
2023-11-13,in,21.18
2023-11-14,in,25.21
2023-11-15,in,26.49
2023-11-16,in,26.18
2023-11-17,in,24.33
2023-11-18,in,24.26
2023-11-19,in,23.35
2023-11-20,in,23.67
2023-11-21,in,23.82
2023-11-22,in,24.81
2023-11-23,in,22.83
2023-11-24,in,22.5
2023-11-25,in,22.44
2023-11-26,in,25.2
2023-11-27,in,22.71
2023-11-28,in,28.61
2023-11-29,in,23.36
2023-11-30,in,23.56
2023-12-01,in,24.21
2023-12-02,in,24.74
2023-12-03,in,27.56
2023-12-04,in,24.84
2023-12-05,in,26.87
2023-12-06,in,24.53
2023-12-07,in,26.31
2023-12-08,in,28.73
2023-12-09,in,20.28
2023-12-11,in,22.13
2023-12-12,in,25.3
2023-12-13,in,25.14
2023-12-14,in,26.87
2023-12-15,in,16.54
2023-12-16,in,23.7
2023-12-17,in,21.71
2023-12-18,in,22.74
2023-12-19,in,21.26
2023-12-20,in,22.44
2023-12-21,in,21.02
2023-12-22,in,26.46
2023-12-25,in,23.62
2023-12-26,in,20.56
2023-12-27,in,27.81
2023-12-28,in,22.48
2023-12-29,in,25.2
2023-12-30,in,18.5
2023-12-31,in,21.21
2024-01-01,in,24.66
2024-01-02,in,20.43
2024-01-03,in,23.53
2024-01-04,in,23.46
2024-01-05,in,22.51
2024-01-06,in,25.83
2024-01-07,in,25.13
2024-01-08,in,24.88
2024-01-09,in,26.05
2024-01-10,in,25.02
2024-01-11,in,24.89
2024-01-12,in,24.05
2024-01-13,in,21.26
2024-01-14,in,24.66
2024-01-15,in,23.55
2024-01-16,in,28.01
2024-01-17,in,24.68
2024-01-18,in,25.69
2024-01-19,in,25.49
2024-01-20,in,23.83
2024-01-21,in,21.78
2024-01-22,in,25.65
2024-01-23,in,23.94
2024-01-24,in,23.43
2024-01-25,in,26.48
2024-01-26,in,24.72
2024-01-27,in,24.39
2024-01-28,in,26.64
2024-01-29,in,25.68
2024-01-30,in,23.5
2024-01-31,in,25.53
2024-02-01,in,23.62
2024-02-02,in,22.64
2024-02-03,in,24.14
2024-02-04,in,30.31
2024-02-05,in,24.97
2024-02-06,in,22.58
2024-02-07,in,23.13
2024-02-08,in,27.17
2024-02-09,in,23.72
2024-02-10,in,25.07
2024-02-12,in,24.72
2024-02-13,in,26.53
2024-02-14,in,24.25
2024-02-15,in,30.71
2024-02-16,in,26.24
2024-02-17,in,18.9
2024-02-18,in,23.82
2024-02-19,in,27.56
2024-02-20,in,27.95
2024-02-21,in,25.23
2024-02-22,in,27.35
2024-02-23,in,25.22
2024-02-24,in,24.84
2024-02-25,in,21.56
2024-02-26,in,24.02
2024-02-27,in,24.17
2024-02-28,in,22.69
2024-02-29,in,27.21
2024-03-01,in,24.06
2024-03-02,in,26.38
2024-03-04,in,24.66
2024-03-05,in,26.64
2024-03-06,in,23.23
2024-03-07,in,22.88
2024-03-08,in,24.15
2024-03-09,in,24.66
2024-03-10,in,26.5
2024-03-11,in,25.2
2024-03-12,in,27.9
2024-03-13,in,27.24
2024-03-14,in,23.57
2024-03-15,in,27.12
2024-03-16,in,26.31
2024-03-17,in,29.53
2024-03-18,in,17.32
2024-03-19,in,25.2
2024-03-20,in,30.71
2024-03-21,in,29.53
2024-03-22,in,22.05
2024-03-23,in,22.94
2024-03-24,in,28.74
2024-03-25,in,27.56
2024-03-26,in,23.73
2024-03-27,in,26.12
2024-03-28,in,23.53
2024-03-29,in,24.16
2024-03-30,in,27.86
2024-03-31,in,25.49
2024-04-01,in,25.1
2024-04-02,in,24.86
2024-04-03,in,28.94
2024-04-04,in,23.15
2024-04-07,in,18.11
2024-04-08,in,22.93
2024-04-09,in,26.87
2024-04-10,in,24.9
2024-04-11,in,28.03
2024-04-12,in,25.04
2024-04-14,in,23.07
2024-04-15,in,28.64
2024-04-16,in,23.53
2024-04-17,in,23.39
2024-04-18,in,25.59
2024-04-19,in,26.98
2024-04-20,in,25.67
2024-04-21,in,26.65
2024-04-22,in,26.18
2024-04-23,in,28.43
2024-04-24,in,23.18
2024-04-25,in,28.1
2024-04-26,in,24.9
2024-04-27,in,23.01
2024-04-28,in,21.26
2024-04-29,in,25.85
2024-04-30,in,27.95
2024-05-01,in,23.13
2024-05-03,in,25.08
2024-05-05,in,27.69
2024-05-06,in,25.43
2024-05-07,in,29.05
2024-05-08,in,26.4
2024-05-09,in,25.73
2024-05-10,in,23.69
2024-05-11,in,29.71
2024-05-12,in,26.56
2024-05-13,in,27.82
2024-05-14,in,26.63
2024-05-15,in,24.97
2024-05-16,in,23.88
2024-05-17,in,29.29
2024-05-18,in,26.14
2024-05-19,in,26.34
2024-05-20,in,27.02
2024-05-21,in,26.38
2024-05-22,in,25.04
2024-05-23,in,24.0
2024-05-24,in,22.57
2024-05-25,in,29.6
2024-05-26,in,26.44
2024-05-27,in,26.06
2024-05-28,in,20.96
2024-05-29,in,23.65
2024-05-30,in,25.59
2024-05-31,in,24.04
2024-06-01,in,21.46
2024-06-02,in,24.51
2024-06-03,in,24.41
2024-06-04,in,24.39
2024-06-05,in,27.24
2024-06-07,in,23.31
2024-06-08,in,24.8
2024-06-09,in,22.85
2024-06-10,in,24.97
2024-06-11,in,26.21
2024-06-12,in,23.62
2024-06-13,in,26.89
2024-06-14,in,24.75
2024-06-15,in,23.04
2024-06-16,in,24.65
2024-06-17,in,25.12
2024-06-18,in,25.37
2024-06-19,in,23.99
2024-06-20,in,24.09
2024-06-21,in,24.8
2024-06-22,in,24.8
2024-06-24,in,24.65
2024-06-25,in,23.92
2024-06-26,in,23.62
2024-06-27,in,23.87
2024-06-28,in,23.51
2024-06-29,in,23.96
2024-06-30,in,21.26
2024-07-01,in,25.59
2024-07-02,in,27.82
2024-07-03,in,29.25
2024-07-05,in,22.73
2024-07-06,in,25.14
2024-07-07,in,24.15
2024-07-08,in,25.09
2024-07-09,in,24.41
2024-07-10,in,27.88
2024-07-11,in,23.44
2024-07-12,in,22.36
2024-07-13,in,25.44
2024-07-14,in,28.32
2024-07-15,in,25.98
2024-07-16,in,23.44
2024-07-17,in,24.35
2024-07-18,in,23.5
2024-07-19,in,23.94
2024-07-20,in,26.18
2024-07-21,in,22.48
2024-07-22,in,26.77
2024-07-23,in,24.91
2024-07-24,in,24.28
2024-07-25,in,25.15
2024-07-26,in,25.51
2024-07-28,in,24.92
2024-07-29,in,27.44
2024-07-30,in,24.02
2024-07-31,in,24.21
2024-08-01,in,24.54
2024-08-02,in,26.04
2024-08-03,in,25.28
2024-08-05,in,23.91
2024-08-06,in,25.87
2024-08-07,in,25.7
2024-08-08,in,25.52
2024-08-09,in,21.99
2024-08-10,in,30.01
2024-08-11,in,28.23
2024-08-12,in,24.84
2024-08-13,in,25.12
2024-08-14,in,26.5
2024-08-15,in,28.15
2024-08-17,in,26.41
2024-08-19,in,25.77
2024-08-20,in,24.46
2024-08-21,in,24.33
2024-08-22,in,22.15
2024-08-23,in,23.83
2024-08-24,in,22.55
2024-08-25,in,27.22
2024-08-26,in,25.98
2024-08-27,in,25.11
2024-08-28,in,23.26
2024-08-29,in,22.76
2024-08-30,in,26.16
2024-08-31,in,23.23
2024-09-01,in,21.72
2024-09-02,in,25.32
2024-09-03,in,26.9
2024-09-04,in,26.71
2024-09-05,in,25.45
2024-09-06,in,24.92
2024-09-08,in,23.92
2024-09-09,in,26.08
2024-09-10,in,27.59
2024-09-11,in,25.5
2024-09-12,in,25.01
2024-09-14,in,25.51
2024-09-15,in,24.49
2024-09-16,in,26.87
2024-09-17,in,25.87
2024-09-18,in,25.64
2024-09-19,in,26.84
2024-09-20,in,22.93
2024-09-21,in,24.18
2024-09-22,in,28.0
2024-09-23,in,27.52
2024-09-24,in,27.59
2024-09-25,in,27.46
2024-09-26,in,26.08
2024-09-27,in,24.17
2024-09-28,in,26.75
2024-09-29,in,28.41
2024-09-30,in,24.63
2024-10-01,in,26.0
2024-10-02,in,25.95
2024-10-03,in,24.64
2024-10-04,in,24.48
2024-10-05,in,20.47
2024-10-06,in,29.4
2024-10-07,in,28.78
2024-10-08,in,29.33
2024-10-09,in,27.38
2024-10-10,in,26.73
2024-10-11,in,23.92
2024-10-12,in,26.19
2024-10-13,in,25.46
2024-10-14,in,26.02
2024-10-15,in,27.83
2024-10-16,in,22.88
2024-10-17,in,27.25
2024-10-18,in,25.86
2024-10-19,in,22.64
2024-10-20,in,27.03
2024-10-21,in,24.69
2024-10-22,in,26.46
2024-10-23,in,23.39
2024-10-24,in,21.26
2024-10-25,in,24.41
2024-10-26,in,29.03
2024-10-28,in,28.12
2024-10-29,in,26.74
2024-10-30,in,26.68
2024-10-31,in,24.32
2024-11-01,in,25.27
2024-11-03,in,28.44
2024-11-04,in,26.29
2024-11-05,in,27.28
2024-11-06,in,26.33
2024-11-07,in,21.85
2024-11-08,in,21.99
2024-11-09,in,27.17
2024-11-10,in,34.06
2024-11-11,in,25.33
2024-11-12,in,26.05
2024-11-13,in,25.12
2024-11-14,in,27.19
2024-11-15,in,22.97
2024-11-16,in,23.16
2024-11-17,in,26.84
2024-11-18,in,26.18
2024-11-19,in,23.57
2024-11-20,in,27.14
2024-11-21,in,27.36
2024-11-22,in,27.13
2024-11-23,in,24.97
2024-11-24,in,23.59
2024-11-25,in,25.1
2024-11-26,in,27.17
2024-11-27,in,24.44
2024-11-28,in,20.87
2024-11-29,in,13.39
2024-11-30,in,24.67
2024-12-01,in,20.71
2024-12-02,in,24.36
2024-12-03,in,26.34
2024-12-04,in,26.86
2024-12-05,in,25.48
2024-12-06,in,25.91
2024-12-07,in,27.93
2024-12-08,in,28.08
2024-12-09,in,24.09
2024-12-10,in,25.88
2024-12-11,in,26.08
2024-12-12,in,28.39
2024-12-13,in,24.78
2024-12-14,in,27.01
2024-12-15,in,24.74
2024-12-16,in,26.03
2024-12-17,in,25.3
2024-12-18,in,25.38
2024-12-19,in,27.4
2024-12-20,in,25.21
2024-12-21,in,23.38
2024-12-22,in,24.99
2024-12-23,in,26.05
2024-12-24,in,25.14
2024-12-25,in,30.71
2024-12-26,in,23.21
2024-12-27,in,24.84
2024-12-28,in,28.02
2024-12-29,in,26.92
2024-12-30,in,29.86
2024-12-31,in,23.34
2025-01-01,in,29.21
2025-01-02,in,25.52
2025-01-03,in,24.67
2025-01-04,in,27.52
2025-01-05,in,25.79
2025-01-06,in,23.59
2025-01-07,in,26.34
2025-01-08,in,26.18
2025-01-09,in,25.98
2025-01-10,in,31.57
2025-01-11,in,26.53
2025-01-12,in,26.15
2025-01-13,in,26.13
2025-01-14,in,25.38
2025-01-15,in,26.41
2025-01-16,in,23.37
2025-01-17,in,24.9
2025-01-18,in,26.19
2025-01-19,in,26.04
2025-01-20,in,24.96
2025-01-21,in,26.66
2025-01-22,in,26.48
2025-01-23,in,27.98
2025-01-24,in,26.52
2025-01-25,in,23.49
2025-01-26,in,24.72
2025-01-27,in,28.53
2025-01-28,in,26.55
2025-01-29,in,26.54
2025-01-30,in,27.5
2025-01-31,in,27.34
2025-02-01,in,25.02
2025-02-02,in,23.92
2025-02-03,in,25.0
2025-02-04,in,24.38
2025-02-05,in,27.69
2025-02-06,in,22.36
2025-02-07,in,24.57
2025-02-08,in,14.57
2025-02-09,in,26.61
2025-02-10,in,28.15
2025-02-11,in,23.87
2025-02-12,in,25.61
2025-02-13,in,25.62
2025-02-14,in,27.76
2025-02-15,in,28.29
2025-02-16,in,24.56
2025-02-17,in,25.17
2025-02-18,in,26.16
2025-02-19,in,25.79
2025-02-20,in,24.31
2025-02-21,in,26.28
2025-02-22,in,25.93
2025-02-24,in,26.79
2025-02-25,in,28.05
2025-02-26,in,26.45
2025-02-27,in,24.28
2025-02-28,in,26.47
2025-03-01,in,24.13
2025-03-02,in,25.63
2025-03-03,in,25.44
2025-03-04,in,26.35
2025-03-05,in,26.18
2025-03-06,in,25.42
2025-03-07,in,20.46
2025-03-08,in,26.1
2025-03-09,in,25.8
2025-03-10,in,31.1
2025-03-11,in,25.91
2025-03-12,in,28.04
2025-03-13,in,27.17
2025-03-14,in,25.08
2025-03-15,in,24.71
2025-03-16,in,18.5
2025-03-17,in,22.74
2025-03-18,in,20.24
2025-03-19,in,24.33
2025-03-20,in,24.14
2025-03-21,in,26.72
2025-03-22,in,24.13
2025-03-23,in,25.89
2025-03-24,in,23.82
2025-03-25,in,23.41
2025-03-26,in,22.58
2025-03-27,in,22.91
2025-03-28,in,22.73
2025-03-30,in,24.25
2025-03-31,in,25.4
2025-04-01,in,27.23
2025-04-02,in,22.64
2025-04-03,in,24.7
2025-04-04,in,24.13
2025-04-05,in,23.73
2025-04-06,in,26.12
2025-04-07,in,24.7
2025-04-08,in,26.71
2025-04-09,in,26.2
2025-04-10,in,24.67
2025-04-11,in,21.75
2025-04-12,in,20.77
2025-04-13,in,24.49
2025-04-14,in,23.4
2025-04-15,in,26.47
2025-04-16,in,26.38
2025-04-17,in,26.88
2025-04-18,in,27.58
2025-04-19,in,22.7
2025-04-20,in,29.76
2025-04-21,in,27.47
2025-04-22,in,27.46
2025-04-23,in,23.93
2025-04-24,in,26.68
2025-04-25,in,23.67
2025-04-26,in,23.12
2025-04-27,in,24.84
2025-04-28,in,26.76
2025-04-29,in,23.57
2025-04-30,in,25.17
2025-05-01,in,25.03
2025-05-02,in,24.65
2025-05-03,in,27.82
2025-05-04,in,26.42
2025-05-05,in,21.72
2025-05-06,in,24.09
2025-05-07,in,25.28
2025-05-08,in,22.68
2025-05-09,in,25.49
2025-05-10,in,25.79
2025-05-11,in,22.83
2025-05-12,in,26.9
2025-05-13,in,24.09
2025-05-14,in,26.26
2025-05-15,in,26.28
2025-05-16,in,25.66
2025-05-17,in,23.95
2025-05-18,in,27.03
2025-05-19,in,22.76
2025-05-20,in,26.77
2025-05-21,in,24.41
2025-05-22,in,25.2
2025-05-23,in,23.33
2025-05-24,in,25.42
2025-05-25,in,22.64
2025-05-26,in,23.23
2025-05-27,in,26.82
2025-05-28,in,25.91
2025-05-29,in,22.94
2025-05-30,in,21.56
2025-05-31,in,24.41
2025-06-01,in,24.11
2025-06-02,in,27.3
2025-06-03,in,24.95
2025-06-04,in,20.87
2025-06-05,in,24.56
2025-06-06,in,23.69
2025-06-07,in,22.74
2025-06-08,in,23.68
2025-06-09,in,26.99
2025-06-10,in,24.41
2025-06-11,in,25.12
2025-06-12,in,25.03
2025-06-13,in,24.74
2025-06-14,in,24.49
2025-06-15,in,21.46
2025-06-16,in,23.05
2025-06-17,in,25.23
2025-06-18,in,26.25
2025-06-19,in,25.28
2025-06-20,in,19.88
2025-07-01,in,24.31
2025-07-02,in,24.61
2025-07-03,in,23.3
2025-07-04,in,27.51
2025-07-05,in,28.27
2025-07-06,in,24.8
2025-07-07,in,25.32
2025-07-08,in,23.05
2025-07-09,in,21.52
2025-07-10,in,20.52
2025-07-11,in,25.65
2025-07-12,in,26.0
2025-07-13,in,23.58
2025-07-14,in,23.31
2025-07-15,in,24.34
2025-07-16,in,26.8
2025-07-17,in,22.66
2025-07-18,in,27.89
2025-07-20,in,22.13
2025-07-21,in,23.44
2025-07-22,in,23.65
2025-07-23,in,24.25
2025-07-24,in,24.06
2025-07-25,in,21.3
2025-07-26,in,31.82
2025-07-27,in,28.25
2025-07-28,in,25.94
2025-07-29,in,25.47
2025-07-30,in,23.66
2025-07-31,in,22.76
2025-08-01,in,25.66
2025-08-02,in,25.84
2025-08-03,in,27.89
2025-08-04,in,25.08
2025-08-05,in,23.21
2025-08-06,in,24.32
2025-08-07,in,24.17
2025-08-08,in,24.16
2025-08-09,in,23.18
2025-08-10,in,25.02
2025-08-11,in,25.02
2025-08-12,in,23.38
2025-08-16,in,24.21
2025-08-17,in,26.46
2025-08-18,in,24.45
2025-08-19,in,25.45
2025-08-20,in,23.27
2025-08-21,in,24.17
2025-08-22,in,25.42
2025-08-23,in,23.73
2025-08-24,in,23.4
2025-08-25,in,22.53
2025-08-26,in,23.23
2025-08-27,in,26.04
2025-08-28,in,27.48
2025-08-29,in,24.67
2025-08-30,in,21.47
2025-08-31,in,25.27
2025-09-01,in,26.31
2025-09-02,in,26.1
2025-09-03,in,27.32
2025-09-04,in,24.54
2025-09-05,in,26.57
2025-09-07,in,25.61
2025-09-08,in,23.39
2025-09-09,in,22.29
2025-09-11,in,25.83
2025-09-12,in,26.08
2025-09-13,in,27.02
2025-09-14,in,24.85
2025-09-15,in,24.13
2025-09-16,in,24.39
2025-09-17,in,23.26
2025-09-18,in,24.37
2025-09-19,in,25.12
2025-09-20,in,25.88
2025-09-21,in,25.08
2025-09-22,in,26.72
2025-09-23,in,25.11
2025-09-24,in,24.63
2025-09-25,in,29.99
2025-09-26,in,28.58
2025-09-27,in,23.47
2025-09-28,in,22.62
2025-09-29,in,23.66
2025-09-30,in,23.7
2025-10-01,in,23.33
2025-10-02,in,24.53
2025-10-03,in,24.61
2025-10-04,in,27.69
2025-10-05,in,26.2
2025-10-06,in,23.75
2025-10-07,in,26.43
2025-10-08,in,26.04
2025-10-09,in,25.77
2025-10-10,in,26.29
2025-10-11,in,25.71
2025-10-12,in,26.55
2025-10-13,in,24.84
2025-10-14,in,24.34
2025-10-15,in,25.94
2025-10-16,in,25.04
2025-10-17,in,28.35
2025-10-18,in,22.59
2025-10-19,in,24.96
2025-10-20,in,25.16
2025-10-21,in,25.8
2025-10-22,in,26.51
2025-10-23,in,26.26
2025-10-24,in,22.97
2025-10-25,in,24.37
2025-10-26,in,24.32
2025-10-27,in,23.03
2025-10-28,in,22.9
2025-10-29,in,24.7
2025-10-30,in,24.35
2025-10-31,in,26.12
2025-11-01,in,28.74
2025-11-02,in,24.21
2025-11-03,in,25.2
2025-11-04,in,27.38
2025-11-05,in,25.98
2025-11-06,in,25.87
2025-11-07,in,24.61
2025-11-08,in,21.65
2025-11-09,in,25.89
2025-11-10,in,19.09
2025-11-11,in,24.8
2025-11-12,in,25.67
2025-11-13,in,24.41
2025-11-14,in,26.41
2025-11-15,in,23.7
2025-11-16,in,22.97
2025-11-17,in,25.12
2025-11-18,in,25.85
2025-11-19,in,24.61
2025-11-20,in,25.64
2025-11-21,in,28.13
2025-11-22,in,26.77
2025-11-23,in,24.8
2025-11-24,in,24.83
2025-11-25,in,25.69
2025-11-26,in,24.02
2025-11-27,in,17.32
2025-11-28,in,28.67
2025-11-29,in,28.54
2025-11-30,in,28.52
2025-12-01,in,23.82
2025-12-02,in,24.29
2025-12-03,in,24.85
2025-12-04,in,20.81
2025-12-05,in,20.08
2025-12-07,in,28.22
2025-12-08,in,22.28
2025-12-09,in,24.86
2025-12-10,in,29.13
2025-12-11,in,25.35
2025-12-12,in,28.83
2025-12-13,in,26.27
2025-12-14,in,25.51
2025-12-15,in,23.17
2025-12-16,in,24.41
2025-12-17,in,25.01
2025-12-18,in,23.26
2025-12-19,in,20.9
2025-12-20,in,23.49
2025-12-21,in,22.44
2025-12-22,in,23.71
2025-12-23,in,24.91
2025-12-24,in,23.23
2025-12-25,in,24.61
2025-12-27,in,23.94
2025-12-28,in,26.73
2025-12-29,in,27.17
2025-12-30,in,24.41
2025-12-31,in,26.12
2026-01-01,in,24.11
2026-01-02,in,25.81
2026-01-03,in,24.48
2026-01-04,in,19.29
2026-01-05,in,23.79
2026-01-06,in,23.92
2026-01-07,in,21.85
2026-01-08,in,22.44
2026-01-09,in,25.91
2026-01-10,in,24.54
2026-01-11,in,22.78
2026-01-12,in,24.75
2026-01-13,in,24.67
2026-01-14,in,24.95
2026-01-15,in,23.97
2026-01-16,in,25.95
2026-01-17,in,26.25
2026-01-18,in,23.49
2026-01-19,in,26.06
2026-01-20,in,25.09
2026-01-21,in,24.87
2026-01-22,in,25.41
2026-01-23,in,27.06
2026-01-24,in,24.39
2026-01-26,in,26.86
2026-01-27,in,25.07
2026-01-28,in,23.78
2026-01-29,in,24.41
2026-01-30,in,21.44
2026-01-31,in,23.43
2026-02-01,in,24.75
2026-02-02,in,24.21
2026-02-03,in,20.81
2026-02-04,in,25.68
2026-02-05,in,23.11
2026-02-06,in,24.92
2026-02-08,in,23.9
2026-02-09,in,26.38
2026-02-10,in,25.3
2026-02-11,in,24.1
2026-02-12,in,21.65
2026-02-13,in,25.07
2026-02-14,in,25.36
2026-02-15,in,26.55
2026-02-16,in,16.93
2026-02-17,in,21.75
2026-02-18,in,21.31
2026-02-19,in,23.82
2026-02-20,in,23.05
2026-02-21,in,28.15
2026-02-22,in,24.21
2026-02-24,in,27.56
2026-02-25,in,28.61
2026-02-27,in,27.6
2026-02-28,in,25.2
2026-03-01,in,25.53
2026-03-02,in,21.93
2026-03-03,in,18.11
2026-03-04,in,23.72
2026-03-05,in,27.88
2026-03-06,in,28.19
2026-03-07,in,26.08
2026-03-08,in,24.55
2026-03-09,in,23.44
2026-03-10,in,17.72
2026-03-11,in,24.54
2026-03-12,in,26.86
2026-03-13,in,22.4
2026-03-15,in,24.8
2026-03-17,in,27.25
2026-03-19,in,26.33
2026-03-20,in,26.15
2026-03-21,in,20.28
2026-03-22,in,28.09
2026-03-24,in,38.58
2026-03-25,in,24.89
2026-03-26,in,26.23
2026-03-27,in,23.13
2026-03-28,in,22.51
2026-03-29,in,21.58
2026-03-30,in,27.48
2026-03-31,in,27.73
2026-04-01,in,26.28
2026-04-02,in,28.03
2026-04-03,in,26.41
2026-04-04,in,25.85
2026-04-06,in,25.91
2026-04-07,in,27.13
2026-04-08,in,27.56
2026-04-09,in,25.8
2026-04-10,in,24.56
2026-04-11,in,16.93
2026-04-13,in,27.25
2026-04-15,in,28.17
2026-04-16,in,24.59
2026-04-17,in,23.1
2026-04-18,in,22.53
2026-04-19,in,24.75
2026-04-20,in,22.35
2026-04-21,in,22.05
2026-04-22,in,23.71
2026-04-23,in,28.48
2026-04-24,in,25.15
2026-04-25,in,25.08
2026-04-26,in,26.03
2026-04-27,in,23.71
2026-04-28,in,23.82
2026-04-29,in,28.93
2026-04-30,in,24.43
2026-05-01,in,24.96
2026-05-02,in,26.64
2026-05-03,in,20.37
2026-05-04,in,26.08
2026-05-05,in,27.1
2026-05-06,in,27.42
2026-05-08,in,23.13
2026-05-09,in,23.86
2026-05-10,in,25.98
2026-05-12,in,21.51
2026-05-13,in,25.72
2026-05-14,in,23.75
2026-05-15,in,24.49
2026-05-16,in,23.6
2026-05-18,in,25.37
2026-05-19,in,23.98
2026-05-20,in,26.6
2026-05-21,in,26.75
2026-05-22,in,25.34
2026-05-23,in,20.67
2026-05-24,in,26.01
2026-05-25,in,28.08
2026-05-26,in,27.82
2026-05-27,in,26.51
2026-05-28,in,24.49
2026-05-29,in,26.12
2026-05-30,in,21.52
2026-05-31,in,24.41
2026-06-01,in,24.52
2026-06-02,in,22.39
2026-06-03,in,19.29
2026-06-04,in,23.39
2026-06-05,in,22.05
2026-06-06,in,25.39
2026-06-07,in,21.98
2026-06-08,in,26.97
2026-06-09,in,27.95
2026-06-10,in,27.56
2026-06-11,in,23.07
2026-06-12,in,24.9
2026-06-13,in,23.73
