date,unit,value
2021-10-01,Cal,801.91
2021-10-02,Cal,761.59
2021-10-03,Cal,690.83
2021-10-04,Cal,700.8
2021-10-05,Cal,841.82
2021-10-06,Cal,652.83
2021-10-07,Cal,876.2
2021-10-08,Cal,850.44
2021-10-09,Cal,676.85
2021-10-10,Cal,702.49
2021-10-11,Cal,1109.59
2021-10-12,Cal,619.84
2021-10-13,Cal,420.73
2021-10-14,Cal,404.99
2021-10-15,Cal,435.64
2021-10-16,Cal,588.31
2021-10-17,Cal,482.18
2021-10-18,Cal,966.4
2021-10-19,Cal,495.86
2021-10-20,Cal,53.11
2021-10-21,Cal,730.16
2021-10-22,Cal,249.15
2021-10-23,Cal,825.86
2021-10-24,Cal,388.25
2021-10-25,Cal,551.93
2021-10-26,Cal,239.05
2021-10-27,Cal,122.52
2021-10-28,Cal,0.9
